frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,sctp.srcport,sctp.dstport,s1ap.ENB_UE_S1AP_ID,s1ap.MME_UE_S1AP_ID,s1ap.procedureCode
"4967","1758134842.841698000","10.164.26.130","7.193.167.162",,,"36412","53706","78099","3252588430","23"
"4968","1758134842.844624000","18.8.23.13","10.3.7.7",,,"36412","36412","20495","78099","23"
"4969","1758134842.922058000","10.3.7.7","18.8.23.13",,,"36412","36412","20495","78099","23"
"4970","1758134842.922059000","7.193.167.162","10.164.26.130",,,"53706","36412","78099","3252588430","23"
"4971","1758134842.922059000","10.3.7.72","18.8.23.13",,,"36412","36412","5285","49682","1"
"4972","1758134842.922060000","7.193.167.162","10.176.47.114",,,"57285","36412","49682","27510878","1"
"4973","1758134843.142484000","10.176.47.114","7.193.167.162",,,"36412","57285","49682","27510878","25"
"4974","1758134843.142489000","18.8.23.13","10.3.7.72",,,"36412","36412","5285","49682","25"
"4975","1758134843.142493000","10.3.7.72","18.8.23.13",,,"36412","36412","5285","49682","2"
"4976","1758134843.142493000","7.193.167.162","10.176.47.114",,,"57285","36412","49682","27510878","2"
"4977","1758134843.142494000","10.3.7.34","18.8.23.13",,,"36412","36412","3503","1806","3"
"4978","1758134843.142494000","7.193.167.162","10.165.92.130",,,"52371","36412","78611","1104559954","3"
"4979","1758134843.142495000","10.165.92.130","7.193.167.162",,,"36412","52371","78611","1104559954","3"
"4980","1758134843.142495000","18.8.23.13","10.3.7.34",,,"36412","36412","3503","78611","3"
"4981","1758134843.405782000","10.3.7.72","18.8.23.13",,,"36412","36412","5285","49682","13"
"4982","1758134843.405787000","7.193.167.162","10.176.47.114",,,"57285","36412","49682","27510878","13"
"4983","1758134843.405789000","10.176.47.114","7.193.167.162",,,"36412","57285","49682","27510878","11"
"4984","1758134843.405789000","18.8.23.13","10.3.7.72",,,"36412","36412","5285","49682","11"
"4985","1758134843.405792000","10.3.7.72","18.8.23.13",,,"36412","36412","5285","49682","13"
"4986","1758134843.405792000","7.193.167.162","10.176.47.114",,,"57285","36412","49682","27510878","13"
"4987","1758134843.405794000","10.3.7.11","18.8.23.13",,,"36412","36412","39196",,"12"
"4988","1758134843.405808000","7.193.167.162","10.168.71.130",,,"36837","36412","21520",,"12"
"4989","1758134843.619723000","10.168.71.130","7.193.167.162",,,"36412","36837","1513231","1105338050","23"
"4990","1758134843.619723000","18.8.23.13","10.3.7.11",,,"36412","36412","39195","1513231","23"
"4991","1758134843.619725000","10.3.7.11","18.8.23.13",,,"36412","36412","39195","1513231","23"
"4992","1758134843.619725000","7.193.167.162","10.168.71.130",,,"36837","36412","1513231","1105338050","23"
"4993","1758134843.619726000","10.168.71.130","7.193.167.162",,,"36412","36837","21520","1105498849","11"
"4994","1758134843.619727000","10.168.71.130","7.193.167.162",,,"36412","36837","21520","1105498849","23"
"4995","1758134843.619731000","18.8.23.13","10.3.7.11",,,"36412","36412","39196","21520","11"
"4996","1758134843.619732000","18.8.23.13","10.3.7.11",,,"36412","36412","39196","21520","23"
"4997","1758134843.619732000","10.3.7.11","18.8.23.13",,,"36412","36412","39196","21520","23"
"4998","1758134843.619733000","7.193.167.162","10.168.71.130",,,"36837","36412","21520","1105498849","23"
"4999","1758134843.619736000","10.3.7.72","18.8.23.13",,,"36412","36412","5286",,"12"
"5000","1758134843.768541000","7.193.167.162","10.165.92.130",,,"52371","36412","53778",,"12"
"5001","1758134843.768548000","10.165.92.130","7.193.167.162",,,"36412","52371","53778","1105611255","11"
"5002","1758134843.768548000","18.8.23.13","10.3.7.72",,,"36412","36412","5286","53778","11"
"5003","1758134843.768549000","10.3.7.34","18.8.23.13",,,"36412","36412","3504","1519888","3"
"5004","1758134843.768549000","7.193.167.162","10.164.26.130",,,"53706","36412","4108","3252240744","3"
"5005","1758134843.768552000","10.164.26.130","7.193.167.162",,,"36412","53706","4108","3252240744","3"
"5006","1758134843.768553000","18.8.23.13","10.3.7.34",,,"36412","36412","3504","4108","3"
"5007","1758134844.199404000","10.3.7.72","18.8.23.13",,,"36412","36412","5286","53778","13"
"5008","1758134844.199409000","7.193.167.162","10.165.92.130",,,"52371","36412","53778","1105611255","13"
"5009","1758134844.199425000","10.165.92.130","7.193.167.162",,,"36412","52371","53778","1105611255","23"
"5010","1758134844.199426000","18.8.23.13","10.3.7.72",,,"36412","36412","5286","53778","23"
"5011","1758134844.199426000","10.3.7.72","18.8.23.13",,,"36412","36412","5286","53778","23"
"5012","1758134844.199427000","7.193.167.162","10.165.92.130",,,"52371","36412","53778","1105611255","23"
"5013","1758134844.199433000","10.3.7.70","18.8.23.13",,,"36412","36412","764","49682","3"
"5014","1758134844.199433000","7.193.167.162","10.176.47.114",,,"57285","36412","11024","27510878","3"
"5015","1758134845.057789000","10.176.47.114","7.193.167.162",,,"36412","57285","11024","27510878","3"
"5016","1758134845.057796000","18.8.23.13","10.3.7.70",,,"36412","36412","764","11024","3"
"5017","1758134845.515655000","10.3.7.34","18.8.23.13",,,"36412","36412","3505",,"12"
"5018","1758134845.515655000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","1518861",,"12"
"5019","1758134845.515656000",,,"2001:4888:2010:92:106:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","39181","1531919","7605124","23"
"5020","1758134845.515665000","18.8.23.13","10.3.7.34",,,"36412","36412","3499","1531919","23"
"5021","1758134845.515665000","10.3.7.34","18.8.23.13",,,"36412","36412","3499","1531919","23"
"5022","1758134845.515666000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","1531919","7605124","23"
"5023","1758134845.515667000",,,"2001:4888:2010:92:106:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","39181","1518861","7800112","11"
"5024","1758134845.515667000",,,"2001:4888:2010:92:106:28a:0:32","2001:4888:2010:22:106:4402:1:5273","36412","39181","1518861","7800112","23"
"5025","1758134845.515668000","18.8.23.13","10.3.7.34",,,"36412","36412","3505","1518861","11"
"5026","1758134845.515701000","18.8.23.13","10.3.7.34",,,"36412","36412","3505","1518861","23"
"5027","1758134845.515702000","10.3.7.34","18.8.23.13",,,"36412","36412","3505","1518861","23"
"5028","1758134845.515703000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:32","39181","36412","1518861","7800112","23"
"5029","1758134845.700674000","10.3.7.50","18.8.23.13",,,"36412","36412","13724",,"12"
"5030","1758134845.700676000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","1419280",,"12"
"5031","1758134845.700677000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","1419280","370909388","11"
"5032","1758134845.700678000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","1419280","370909388","23"
"5033","1758134845.700679000","18.8.23.13","10.3.7.50",,,"36412","36412","13724","1419280","11"
"5034","1758134845.700694000","18.8.23.13","10.3.7.50",,,"36412","36412","13724","1419280","23"
"5035","1758134846.093771000","10.3.7.50","18.8.23.13",,,"36412","36412","13724","1419280","23"
"5036","1758134846.093779000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","1419280","370909388","23"
"5037","1758134846.422746000","10.3.7.45","18.8.23.13",,,"36412","36412","17127",,"12"
"5038","1758134846.422747000","7.193.167.162","10.165.94.130",,,"41712","36412","66067",,"12"
"5039","1758134846.422747000","10.165.94.130","7.193.167.162",,,"36412","41712","10254","2180473761","23"
"5040","1758134846.422748000","18.8.23.13","10.3.7.45",,,"36412","36412","17122","10254","23"
"5041","1758134846.422748000","10.165.94.130","7.193.167.162",,,"36412","41712","66067","2180740920","11"
"5042","1758134846.422749000","10.165.94.130","7.193.167.162",,,"36412","41712","66067","2180740920","23"
"5043","1758134846.422750000","18.8.23.13","10.3.7.45",,,"36412","36412","17127","66067","11"
"5044","1758134846.422750000","18.8.23.13","10.3.7.45",,,"36412","36412","17127","66067","23"
"5045","1758134846.422751000","10.3.7.45","18.8.23.13",,,"36412","36412","17122","10254","23"
"5046","1758134846.660720000","10.3.7.45","18.8.23.13",,,"36412","36412","17127","66067","23"
"5047","1758134846.660727000","7.193.167.162","10.165.94.130",,,"41712","36412","10254","2180473761","23"
"5048","1758134846.660727000","7.193.167.162","10.165.94.130",,,"41712","36412","66067","2180740920","23"
"5049","1758134846.660747000","10.3.7.50","18.8.23.13",,,"36412","36412","13725",,"12"
"5050","1758134846.660748000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","65553",,"12"
"5051","1758134846.939297000","10.3.7.50","18.8.23.13",,,"36412","36412","13725","65553","9"
"5052","1758134846.939298000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","65553","83806464","9"
"5053","1758134846.939299000","10.3.7.8","18.8.23.13",,,"36412","36412","6085",,"12"
"5054","1758134846.939299000","7.193.167.162","10.168.78.130",,,"37163","36412","76305",,"12"
"5055","1758134846.988325000","10.168.78.130","7.193.167.162",,,"36412","37163","4879","1102587146","23"
"5056","1758134846.988330000","18.8.23.13","10.3.7.8",,,"36412","36412","6083","4879","23"
"5057","1758134846.988331000","10.168.78.130","7.193.167.162",,,"36412","37163","76305","1102738439","11"
"5058","1758134846.988332000","10.168.78.130","7.193.167.162",,,"36412","37163","76305","1102738439","23"
"5059","1758134846.988332000","18.8.23.13","10.3.7.8",,,"36412","36412","6085","76305","11"
"5060","1758134846.988333000","18.8.23.13","10.3.7.8",,,"36412","36412","6085","76305","23"
"5061","1758134846.988333000","10.3.7.72","18.8.23.13",,,"36412","36412","5287",,"12"
"5062","1758134846.988334000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","77843",,"12"
"5063","1758134846.988334000","10.3.7.8","18.8.23.13",,,"36412","36412","6083","4879","23"
"5064","1758134846.988335000","10.3.7.8","18.8.23.13",,,"36412","36412","6085","76305","23"
"5065","1758134846.988350000","7.193.167.162","10.168.78.130",,,"37163","36412","4879","1102587146","23"
"5066","1758134846.988350000","7.193.167.162","10.168.78.130",,,"37163","36412","76305","1102738439","23"
"5067","1758134847.158750000","10.3.7.10","18.8.23.13",,,"36412","36412","32047",,"12"
"5068","1758134847.158750000","7.193.167.162","10.168.71.130",,,"36837","36412","65299",,"12"
"5069","1758134847.773241000","10.3.7.72","18.8.23.13",,,"36412","36412","5287","77843","9"
"5070","1758134847.773246000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","77843","118091216","9"
"5071","1758134847.773247000","10.3.7.10","18.8.23.13",,,"36412","36412","32047","65299","9"
"5072","1758134847.773248000","7.193.167.162","10.168.71.130",,,"36837","36412","65299","1105517097","9"
"5073","1758134847.773272000","10.3.7.45","18.8.23.13",,,"36412","36412","17128",,"12"
"5074","1758134847.773272000","7.193.167.162","10.168.78.130",,,"37163","36412","41996",,"12"
"5075","1758134848.113279000","10.168.78.130","7.193.167.162",,,"36412","37163","4368","1102560018","23"
"5076","1758134848.113286000","18.8.23.13","10.3.7.45",,,"36412","36412","17124","4368","23"
"5077","1758134848.113287000","10.168.78.130","7.193.167.162",,,"36412","37163","41996","1102742531","11"
"5078","1758134848.113288000","10.168.78.130","7.193.167.162",,,"36412","37163","41996","1102742531","23"
"5079","1758134848.113288000","18.8.23.13","10.3.7.45",,,"36412","36412","17128","41996","11"
"5080","1758134848.113289000","18.8.23.13","10.3.7.45",,,"36412","36412","17128","41996","23"
"5081","1758134848.113290000","10.3.7.45","18.8.23.13",,,"36412","36412","17124","4368","23"
"5082","1758134848.113290000","10.3.7.45","18.8.23.13",,,"36412","36412","17128","41996","23"
"5083","1758134848.113291000","7.193.167.162","10.168.78.130",,,"37163","36412","4368","1102560018","23"
"5084","1758134848.113292000","7.193.167.162","10.168.78.130",,,"37163","36412","41996","1102742531","23"
"5085","1758134848.508610000","10.3.7.39","18.8.23.13",,,"36412","36412","25140",,"12"
"5086","1758134848.508610000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","1534736",,"12"
"5087","1758134848.508612000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","1534736","377746555","9"
"5088","1758134848.968942000","18.8.23.13","10.3.7.39",,,"36412","36412","25140","1534736","9"
"5089","1758134848.968978000","10.3.7.39","18.8.23.13",,,"36412","36412","25140","1534736","9"
"5090","1758134848.968979000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","1534736","377746555","9"
"5091","1758134848.968985000","10.3.7.35","18.8.23.13",,,"36412","36412","13305","3597","13"
"5092","1758134848.968986000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::8","59121","36412","3597","379450471","13"
"5093","1758134849.321482000",,,"2600:300:300a:2::8","2600:300:20e2:a315::1:db85","36412","59121","3597","379450471","11"
"5094","1758134849.321506000","18.8.23.13","10.3.7.35",,,"36412","36412","13305","3597","11"
"5095","1758134849.809804000","10.3.7.23","18.8.23.13",,,"36412","36412","11118",,"12"
"5096","1758134849.809826000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","52242",,"12"
"5097","1758134849.809828000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","3343","118834125","23"
"5098","1758134849.809828000","18.8.23.13","10.3.7.23",,,"36412","36412","11115","3343","23"
"5099","1758134849.809829000","10.3.7.23","18.8.23.13",,,"36412","36412","11115","3343","23"
"5100","1758134849.809830000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","3343","118834125","23"
"5101","1758134850.025788000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","52242","125962994","11"
"5102","1758134850.025795000",,,"2600:300:300a:2::6","2600:300:20e2:a315::1:db85","36412","42968","52242","125962994","23"
"5103","1758134850.025796000","18.8.23.13","10.3.7.23",,,"36412","36412","11118","52242","11"
"5104","1758134850.025797000","18.8.23.13","10.3.7.23",,,"36412","36412","11118","52242","23"
"5105","1758134850.025797000","10.3.7.23","18.8.23.13",,,"36412","36412","11118","52242","23"
"5106","1758134850.025822000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","52242","125962994","23"
"5107","1758134852.540858000","10.3.7.8","18.8.23.13",,,"36412","36412","6086",,"12"
"5108","1758134852.540859000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","56338",,"12"
"5109","1758134852.673800000","10.3.7.8","18.8.23.13",,,"36412","36412","6086","56338","9"
"5110","1758134852.673801000",,,"2600:300:20e2:a315::1:db85","2600:300:300a:2::6","42968","36412","56338","131031833","9"
"5111","1758134852.863870000","10.3.7.49","18.8.23.13",,,"36412","36412","3878","1527565","3"
"5112","1758134852.863870000","7.193.167.162","10.168.79.2",,,"47327","36412","1494802","3247691767","3"
"5113","1758134852.863886000","10.168.79.2","7.193.167.162",,,"36412","47327","1494802","3247691767","3"
"5114","1758134852.863887000","18.8.23.13","10.3.7.49",,,"36412","36412","3878","1494802","3"
"5115","1758134852.863888000","10.3.7.23","18.8.23.13",,,"36412","36412","11119","21006","3"
"5116","1758134852.863888000",,,"2600:300:20e2:a315::1:db85","2600:300:300c:704::b","49163","36412","81939","78607527","3"
"5117","1758134852.863891000",,,"2600:300:300c:704::b","2600:300:20e2:a315::1:db85","36412","49163","81939","83778619","3"
"5118","1758134852.863892000","18.8.23.13","10.3.7.23",,,"36412","36412","11119","81939","3"
"5119","1758134853.618288000",,,"2001:4888:2010:92:106:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","47754","54034","4888598","0"
"5120","1758134853.618288000","18.8.23.13","10.3.7.34",,,"36412","36412","3502","54034","0"
"5121","1758134853.618289000","10.3.7.34","18.8.23.13",,,"36412","36412","3502","54034","24"
"5122","1758134853.618289000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:2","47754","36412","54034","4888598","24"
"5123","1758134853.618291000","10.3.7.34","18.8.23.13",,,"36412","36412","3503","78611","0"
"5124","1758134853.955668000","7.193.167.162","10.165.92.130",,,"52371","36412","78611","1104559954","0"
"5125","1758134853.955689000","10.165.92.130","7.193.167.162",,,"36412","52371","78611","1104559954","0"
"5126","1758134853.955690000","18.8.23.13","10.3.7.34",,,"36412","36412","3503","78611","0"
"5127","1758134853.955690000","10.3.7.34","18.8.23.13",,,"36412","36412","3503","78611","24"
"5128","1758134853.955691000","7.193.167.162","10.165.92.130",,,"52371","36412","78611","1104559954","24"
"5129","1758134853.955693000",,,"2001:4888:2010:92:106:28a:0:2","2001:4888:2010:22:106:4402:1:5273","36412","47754","54034","4888598","23"
"5130","1758134853.955694000","18.8.23.13","10.3.7.34",,,"36412","36412","3502","54034","23"
"5131","1758134853.955694000","10.3.7.34","18.8.23.13",,,"36412","36412","3502","54034","23"
"5132","1758134853.955695000",,,"2001:4888:2010:22:106:4402:1:5273","2001:4888:2010:92:106:28a:0:2","47754","36412","54034","4888598","23"
"5133","1758134854.159091000","10.3.7.7","18.8.23.13",,,"36412","36412","20496",,"12"
"5134","1758134854.159092000","7.193.167.162","10.164.26.130",,,"53706","36412","38156",,"12"
